ds,y
2025-08-05 11:00:00,0.20365
2025-08-05 11:15:00,0.20441
2025-08-05 11:30:00,0.20505
2025-08-05 11:45:00,0.20657
2025-08-05 12:00:00,0.20589
2025-08-05 12:15:00,0.20755
2025-08-05 12:30:00,0.20825
2025-08-05 12:45:00,0.20791
2025-08-05 13:00:00,0.20769
2025-08-05 13:15:00,0.20803
2025-08-05 13:30:00,0.2079
2025-08-05 13:45:00,0.20736
2025-08-05 14:00:00,0.20726
2025-08-05 14:15:00,0.20546
2025-08-05 14:30:00,0.2037
2025-08-05 14:45:00,0.20318
2025-08-05 15:00:00,0.2032
2025-08-05 15:15:00,0.20375
2025-08-05 15:30:00,0.20351
2025-08-05 15:45:00,0.20442
2025-08-05 16:00:00,0.20158
2025-08-05 16:15:00,0.19956
2025-08-05 16:30:00,0.19858
2025-08-05 16:45:00,0.19912
2025-08-05 17:00:00,0.19967
2025-08-05 17:15:00,0.19877
2025-08-05 17:30:00,0.19788
2025-08-05 17:45:00,0.19815
2025-08-05 18:00:00,0.19912
2025-08-05 18:15:00,0.19932
2025-08-05 18:30:00,0.19857
2025-08-05 18:45:00,0.19855
2025-08-05 19:00:00,0.19881
2025-08-05 19:15:00,0.19929
2025-08-05 19:30:00,0.19893
2025-08-05 19:45:00,0.19982
2025-08-05 20:00:00,0.1988
2025-08-05 20:15:00,0.19856
2025-08-05 20:30:00,0.19809
2025-08-05 20:45:00,0.19895
2025-08-05 21:00:00,0.19877
2025-08-05 21:15:00,0.19841
2025-08-05 21:30:00,0.198
2025-08-05 21:45:00,0.19771
2025-08-05 22:00:00,0.19859
2025-08-05 22:15:00,0.19951
2025-08-05 22:30:00,0.19842
2025-08-05 22:45:00,0.19798
2025-08-05 23:00:00,0.19804
2025-08-05 23:15:00,0.19883
2025-08-05 23:30:00,0.19848
2025-08-05 23:45:00,0.19747
2025-08-06 00:00:00,0.19812
2025-08-06 00:15:00,0.1983
2025-08-06 00:30:00,0.1988
2025-08-06 00:45:00,0.19919
2025-08-06 01:00:00,0.19949
2025-08-06 01:15:00,0.1996
2025-08-06 01:30:00,0.19995
2025-08-06 01:45:00,0.19972
2025-08-06 02:00:00,0.19917
2025-08-06 02:15:00,0.19912
2025-08-06 02:30:00,0.19867
2025-08-06 02:45:00,0.19752
2025-08-06 03:00:00,0.19791
2025-08-06 03:15:00,0.19677
2025-08-06 03:30:00,0.19755
2025-08-06 03:45:00,0.19822
2025-08-06 04:00:00,0.19732
2025-08-06 04:15:00,0.19795
2025-08-06 04:30:00,0.19805
2025-08-06 04:45:00,0.19759
2025-08-06 05:00:00,0.19713
2025-08-06 05:15:00,0.19633
2025-08-06 05:30:00,0.19665
2025-08-06 05:45:00,0.19629
2025-08-06 06:00:00,0.19552
2025-08-06 06:15:00,0.19628
2025-08-06 06:30:00,0.19619
2025-08-06 06:45:00,0.19639
2025-08-06 07:00:00,0.19877
2025-08-06 07:15:00,0.19914
2025-08-06 07:30:00,0.20083
2025-08-06 07:45:00,0.19999
2025-08-06 08:00:00,0.19918
2025-08-06 08:15:00,0.19899
2025-08-06 08:30:00,0.20032
2025-08-06 08:45:00,0.2004
2025-08-06 09:00:00,0.20127
2025-08-06 09:15:00,0.20188
2025-08-06 09:30:00,0.20114
2025-08-06 09:45:00,0.20127
2025-08-06 10:00:00,0.20026
2025-08-06 10:15:00,0.20028
2025-08-06 10:30:00,0.19893
2025-08-06 10:45:00,0.19947
2025-08-06 11:00:00,0.2005
2025-08-06 11:15:00,0.20081
2025-08-06 11:30:00,0.20033
2025-08-06 11:45:00,0.20083
2025-08-06 12:00:00,0.20055
2025-08-06 12:15:00,0.20013
2025-08-06 12:30:00,0.20075
2025-08-06 12:45:00,0.20044
2025-08-06 13:00:00,0.20115
2025-08-06 13:15:00,0.20146
2025-08-06 13:30:00,0.20104
2025-08-06 13:45:00,0.20041
2025-08-06 14:00:00,0.19905
2025-08-06 14:15:00,0.19975
2025-08-06 14:30:00,0.19959
2025-08-06 14:45:00,0.19934
2025-08-06 15:00:00,0.20048
2025-08-06 15:15:00,0.20025
2025-08-06 15:30:00,0.20052
2025-08-06 15:45:00,0.20051
2025-08-06 16:00:00,0.20123
2025-08-06 16:15:00,0.20038
2025-08-06 16:30:00,0.20135
2025-08-06 16:45:00,0.20325
2025-08-06 17:00:00,0.20273
2025-08-06 17:15:00,0.20253
2025-08-06 17:30:00,0.20308
2025-08-06 17:45:00,0.20511
2025-08-06 18:00:00,0.20408
2025-08-06 18:15:00,0.2035
2025-08-06 18:30:00,0.20318
2025-08-06 18:45:00,0.20368
2025-08-06 19:00:00,0.20367
2025-08-06 19:15:00,0.2047
2025-08-06 19:30:00,0.20544
2025-08-06 19:45:00,0.20588
2025-08-06 20:00:00,0.20683
2025-08-06 20:15:00,0.2059
2025-08-06 20:30:00,0.20574
2025-08-06 20:45:00,0.20549
2025-08-06 21:00:00,0.20574
2025-08-06 21:15:00,0.20578
2025-08-06 21:30:00,0.2052
2025-08-06 21:45:00,0.20572
2025-08-06 22:00:00,0.2053
2025-08-06 22:15:00,0.20514
2025-08-06 22:30:00,0.20512
2025-08-06 22:45:00,0.20503
2025-08-06 23:00:00,0.20537
2025-08-06 23:15:00,0.20541
2025-08-06 23:30:00,0.20465
2025-08-06 23:45:00,0.20549
2025-08-07 00:00:00,0.20553
2025-08-07 00:15:00,0.20556
2025-08-07 00:30:00,0.20525
2025-08-07 00:45:00,0.20542
2025-08-07 01:00:00,0.20518
2025-08-07 01:15:00,0.20494
2025-08-07 01:30:00,0.20508
2025-08-07 01:45:00,0.20519
2025-08-07 02:00:00,0.20452
2025-08-07 02:15:00,0.20472
2025-08-07 02:30:00,0.20485
2025-08-07 02:45:00,0.20487
2025-08-07 03:00:00,0.20515
2025-08-07 03:15:00,0.20617
2025-08-07 03:30:00,0.20559
2025-08-07 03:45:00,0.20438
2025-08-07 04:00:00,0.20475
2025-08-07 04:15:00,0.20456
2025-08-07 04:30:00,0.20379
2025-08-07 04:45:00,0.20362
2025-08-07 05:00:00,0.20349
2025-08-07 05:15:00,0.20359
2025-08-07 05:30:00,0.20411
2025-08-07 05:45:00,0.20385
2025-08-07 06:00:00,0.20452
2025-08-07 06:15:00,0.20512
2025-08-07 06:30:00,0.20472
2025-08-07 06:45:00,0.2047
2025-08-07 07:00:00,0.20421
2025-08-07 07:15:00,0.20488
2025-08-07 07:30:00,0.20475
2025-08-07 07:45:00,0.2054
2025-08-07 08:00:00,0.20604
2025-08-07 08:15:00,0.20566
2025-08-07 08:30:00,0.20585
2025-08-07 08:45:00,0.20577
2025-08-07 09:00:00,0.20609
2025-08-07 09:15:00,0.206
2025-08-07 09:30:00,0.20548
2025-08-07 09:45:00,0.20568
2025-08-07 10:00:00,0.20604
2025-08-07 10:15:00,0.20659
2025-08-07 10:30:00,0.20584
2025-08-07 10:45:00,0.2059
2025-08-07 11:00:00,0.20535
2025-08-07 11:15:00,0.20593
2025-08-07 11:30:00,0.20591
2025-08-07 11:45:00,0.20608
2025-08-07 12:00:00,0.2094
2025-08-07 12:15:00,0.2106
2025-08-07 12:30:00,0.21186
2025-08-07 12:45:00,0.21271
2025-08-07 13:00:00,0.21373
2025-08-07 13:15:00,0.2141
2025-08-07 13:30:00,0.21425
2025-08-07 13:45:00,0.21411
2025-08-07 14:00:00,0.21369
2025-08-07 14:15:00,0.21351
2025-08-07 14:30:00,0.21381
2025-08-07 14:45:00,0.21408
2025-08-07 15:00:00,0.21393
2025-08-07 15:15:00,0.21423
2025-08-07 15:30:00,0.21513
2025-08-07 15:45:00,0.21436
2025-08-07 16:00:00,0.21327
2025-08-07 16:15:00,0.21328
2025-08-07 16:30:00,0.21307
2025-08-07 16:45:00,0.21287
2025-08-07 17:00:00,0.21307
2025-08-07 17:15:00,0.21375
2025-08-07 17:30:00,0.21444
2025-08-07 17:45:00,0.21425
2025-08-07 18:00:00,0.21429
2025-08-07 18:15:00,0.21433
2025-08-07 18:30:00,0.21251
2025-08-07 18:45:00,0.212
2025-08-07 19:00:00,0.21213
2025-08-07 19:15:00,0.21199
2025-08-07 19:30:00,0.21285
2025-08-07 19:45:00,0.213
2025-08-07 20:00:00,0.21241
2025-08-07 20:15:00,0.21302
2025-08-07 20:30:00,0.21224
2025-08-07 20:45:00,0.21335
2025-08-07 21:00:00,0.21383
2025-08-07 21:15:00,0.21434
2025-08-07 21:30:00,0.21595
2025-08-07 21:45:00,0.21719
2025-08-07 22:00:00,0.21688
2025-08-07 22:15:00,0.21769
2025-08-07 22:30:00,0.21779
2025-08-07 22:45:00,0.21785
2025-08-07 23:00:00,0.21764
2025-08-07 23:15:00,0.21896
2025-08-07 23:30:00,0.21922
2025-08-07 23:45:00,0.21921
2025-08-08 00:00:00,0.22036
2025-08-08 00:15:00,0.2207
2025-08-08 00:30:00,0.22101
2025-08-08 00:45:00,0.22259
2025-08-08 01:00:00,0.22147
2025-08-08 01:15:00,0.22164
2025-08-08 01:30:00,0.22244
2025-08-08 01:45:00,0.22221
2025-08-08 02:00:00,0.22251
2025-08-08 02:15:00,0.22136
2025-08-08 02:30:00,0.22274
2025-08-08 02:45:00,0.22129
2025-08-08 03:00:00,0.22277
2025-08-08 03:15:00,0.22189
2025-08-08 03:30:00,0.22091
2025-08-08 03:45:00,0.22121
2025-08-08 04:00:00,0.22173
2025-08-08 04:15:00,0.22088
2025-08-08 04:30:00,0.22183
2025-08-08 04:45:00,0.22178
2025-08-08 05:00:00,0.22232
2025-08-08 05:15:00,0.22372
2025-08-08 05:30:00,0.22229
2025-08-08 05:45:00,0.2228
2025-08-08 06:00:00,0.22139
2025-08-08 06:15:00,0.22226
2025-08-08 06:30:00,0.22188
2025-08-08 06:45:00,0.22129
2025-08-08 07:00:00,0.22092
2025-08-08 07:15:00,0.22066
2025-08-08 07:30:00,0.22041
2025-08-08 07:45:00,0.2201
2025-08-08 08:00:00,0.22088
2025-08-08 08:15:00,0.22156
2025-08-08 08:30:00,0.22201
2025-08-08 08:45:00,0.22258
2025-08-08 09:00:00,0.22213
2025-08-08 09:15:00,0.22322
2025-08-08 09:30:00,0.22371
2025-08-08 09:45:00,0.22446
2025-08-08 10:00:00,0.22618
2025-08-08 10:15:00,0.224
2025-08-08 10:30:00,0.2229
2025-08-08 10:45:00,0.22343
2025-08-08 11:00:00,0.22284
2025-08-08 11:15:00,0.22226
2025-08-08 11:30:00,0.2219
2025-08-08 11:45:00,0.22274
2025-08-08 12:00:00,0.22253
2025-08-08 12:15:00,0.22206
2025-08-08 12:30:00,0.22212
2025-08-08 12:45:00,0.22252
2025-08-08 13:00:00,0.22294
2025-08-08 13:15:00,0.22281
2025-08-08 13:30:00,0.22308
2025-08-08 13:45:00,0.22354
2025-08-08 14:00:00,0.22219
2025-08-08 14:15:00,0.22223
2025-08-08 14:30:00,0.22185
2025-08-08 14:45:00,0.22167
2025-08-08 15:00:00,0.22214
2025-08-08 15:15:00,0.22305
2025-08-08 15:30:00,0.22421
2025-08-08 15:45:00,0.2277
2025-08-08 16:00:00,0.22583
2025-08-08 16:15:00,0.22462
2025-08-08 16:30:00,0.22315
2025-08-08 16:45:00,0.22342
2025-08-08 17:00:00,0.22176
2025-08-08 17:15:00,0.22166
2025-08-08 17:30:00,0.21986
2025-08-08 17:45:00,0.22117
2025-08-08 18:00:00,0.22131
2025-08-08 18:15:00,0.22187
2025-08-08 18:30:00,0.22189
2025-08-08 18:45:00,0.22285
2025-08-08 19:00:00,0.22386
2025-08-08 19:15:00,0.22505
2025-08-08 19:30:00,0.2269
2025-08-08 19:45:00,0.2282
2025-08-08 20:00:00,0.22838
2025-08-08 20:15:00,0.2279
2025-08-08 20:30:00,0.2272
2025-08-08 20:45:00,0.2268
2025-08-08 21:00:00,0.22655
2025-08-08 21:15:00,0.22765
2025-08-08 21:30:00,0.22738
2025-08-08 21:45:00,0.22908
2025-08-08 22:00:00,0.22771
2025-08-08 22:15:00,0.22798
2025-08-08 22:30:00,0.22862
2025-08-08 22:45:00,0.22941
2025-08-08 23:00:00,0.2293
2025-08-08 23:15:00,0.22837
2025-08-08 23:30:00,0.22957
2025-08-08 23:45:00,0.22923
2025-08-09 00:00:00,0.23021
2025-08-09 00:15:00,0.2322
2025-08-09 00:30:00,0.23063
2025-08-09 00:45:00,0.2309
2025-08-09 01:00:00,0.23177
2025-08-09 01:15:00,0.23153
2025-08-09 01:30:00,0.23026
2025-08-09 01:45:00,0.23033
2025-08-09 02:00:00,0.23145
2025-08-09 02:15:00,0.23168
2025-08-09 02:30:00,0.23055
2025-08-09 02:45:00,0.23037
2025-08-09 03:00:00,0.23108
2025-08-09 03:15:00,0.23011
2025-08-09 03:30:00,0.23162
2025-08-09 03:45:00,0.2319
2025-08-09 04:00:00,0.23108
2025-08-09 04:15:00,0.23217
2025-08-09 04:30:00,0.23163
2025-08-09 04:45:00,0.23107
2025-08-09 05:00:00,0.23167
2025-08-09 05:15:00,0.23131
2025-08-09 05:30:00,0.23032
2025-08-09 05:45:00,0.23015
2025-08-09 06:00:00,0.23062
2025-08-09 06:15:00,0.23002
2025-08-09 06:30:00,0.23067
2025-08-09 06:45:00,0.23094
2025-08-09 07:00:00,0.23292
2025-08-09 07:15:00,0.23468
2025-08-09 07:30:00,0.23455
2025-08-09 07:45:00,0.23559
2025-08-09 08:00:00,0.23434
2025-08-09 08:15:00,0.23575
2025-08-09 08:30:00,0.23487
2025-08-09 08:45:00,0.23483
2025-08-09 09:00:00,0.23576
2025-08-09 09:15:00,0.23547
2025-08-09 09:30:00,0.23519
2025-08-09 09:45:00,0.23572
2025-08-09 10:00:00,0.23525
2025-08-09 10:15:00,0.23622
2025-08-09 10:30:00,0.23765
2025-08-09 10:45:00,0.23643
2025-08-09 11:00:00,0.23782
2025-08-09 11:15:00,0.23719
2025-08-09 11:30:00,0.23712
2025-08-09 11:45:00,0.23735
2025-08-09 12:00:00,0.23851
2025-08-09 12:15:00,0.2371
2025-08-09 12:30:00,0.23671
2025-08-09 12:45:00,0.23703
2025-08-09 13:00:00,0.23676
2025-08-09 13:15:00,0.23777
2025-08-09 13:30:00,0.23737
2025-08-09 13:45:00,0.23768
2025-08-09 14:00:00,0.239
2025-08-09 14:15:00,0.24305
2025-08-09 14:30:00,0.24251
2025-08-09 14:45:00,0.24324
2025-08-09 15:00:00,0.2403
2025-08-09 15:15:00,0.24042
2025-08-09 15:30:00,0.23892
2025-08-09 15:45:00,0.23751
2025-08-09 16:00:00,0.23807
2025-08-09 16:15:00,0.23898
2025-08-09 16:30:00,0.23908
2025-08-09 16:45:00,0.23996
2025-08-09 17:00:00,0.23925
2025-08-09 17:15:00,0.23854
2025-08-09 17:30:00,0.24012
2025-08-09 17:45:00,0.24067
2025-08-09 18:00:00,0.24316
2025-08-09 18:15:00,0.2427
2025-08-09 18:30:00,0.24133
2025-08-09 18:45:00,0.24077
2025-08-09 19:00:00,0.24252
2025-08-09 19:15:00,0.24299
2025-08-09 19:30:00,0.24537
2025-08-09 19:45:00,0.24483
2025-08-09 20:00:00,0.24401
2025-08-09 20:15:00,0.2459
2025-08-09 20:30:00,0.24468
2025-08-09 20:45:00,0.2454
2025-08-09 21:00:00,0.24562
2025-08-09 21:15:00,0.24445
2025-08-09 21:30:00,0.24374
2025-08-09 21:45:00,0.24295
2025-08-09 22:00:00,0.24309
2025-08-09 22:15:00,0.24345
2025-08-09 22:30:00,0.24427
2025-08-09 22:45:00,0.24324
2025-08-09 23:00:00,0.24314
2025-08-09 23:15:00,0.24134
2025-08-09 23:30:00,0.24192
2025-08-09 23:45:00,0.24223
2025-08-10 00:00:00,0.24185
2025-08-10 00:15:00,0.24302
2025-08-10 00:30:00,0.24132
2025-08-10 00:45:00,0.24043
2025-08-10 01:00:00,0.24009
2025-08-10 01:15:00,0.23989
2025-08-10 01:30:00,0.24117
2025-08-10 01:45:00,0.23995
2025-08-10 02:00:00,0.24073
2025-08-10 02:15:00,0.24125
2025-08-10 02:30:00,0.24196
2025-08-10 02:45:00,0.24242
2025-08-10 03:00:00,0.24082
2025-08-10 03:15:00,0.24184
2025-08-10 03:30:00,0.24229
2025-08-10 03:45:00,0.24123
2025-08-10 04:00:00,0.24134
2025-08-10 04:15:00,0.24128
2025-08-10 04:30:00,0.23905
2025-08-10 04:45:00,0.2399
2025-08-10 05:00:00,0.24032
2025-08-10 05:15:00,0.24211
2025-08-10 05:30:00,0.24226
2025-08-10 05:45:00,0.24259
2025-08-10 06:00:00,0.24243
2025-08-10 06:15:00,0.24275
2025-08-10 06:30:00,0.24231
2025-08-10 06:45:00,0.24247
2025-08-10 07:00:00,0.2415
2025-08-10 07:15:00,0.23917
2025-08-10 07:30:00,0.23997
2025-08-10 07:45:00,0.238
2025-08-10 08:00:00,0.23753
2025-08-10 08:15:00,0.23626
2025-08-10 08:30:00,0.2369
2025-08-10 08:45:00,0.23649
2025-08-10 09:00:00,0.23682
2025-08-10 09:15:00,0.23561
2025-08-10 09:30:00,0.23171
2025-08-10 09:45:00,0.2324
2025-08-10 10:00:00,0.23124
2025-08-10 10:15:00,0.23286
2025-08-10 10:30:00,0.23308
2025-08-10 10:45:00,0.23391
2025-08-10 11:00:00,0.23316
2025-08-10 11:15:00,0.23347
2025-08-10 11:30:00,0.23357
2025-08-10 11:45:00,0.23355
2025-08-10 12:00:00,0.23257
2025-08-10 12:15:00,0.23185
2025-08-10 12:30:00,0.23243
2025-08-10 12:45:00,0.2315
2025-08-10 13:00:00,0.23137
2025-08-10 13:15:00,0.23209
2025-08-10 13:30:00,0.23205
2025-08-10 13:45:00,0.23097
2025-08-10 14:00:00,0.23109
2025-08-10 14:15:00,0.2312
2025-08-10 14:30:00,0.2321
2025-08-10 14:45:00,0.232
2025-08-10 15:00:00,0.23245
2025-08-10 15:15:00,0.23235
2025-08-10 15:30:00,0.23101
2025-08-10 15:45:00,0.23024
2025-08-10 16:00:00,0.23173
2025-08-10 16:15:00,0.23261
2025-08-10 16:30:00,0.23388
2025-08-10 16:45:00,0.23358
2025-08-10 17:00:00,0.23439
2025-08-10 17:15:00,0.23375
2025-08-10 17:30:00,0.23303
2025-08-10 17:45:00,0.23256
2025-08-10 18:00:00,0.23323
2025-08-10 18:15:00,0.23359
2025-08-10 18:30:00,0.23418
2025-08-10 18:45:00,0.23425
2025-08-10 19:00:00,0.23394
2025-08-10 19:15:00,0.23304
2025-08-10 19:30:00,0.23355
2025-08-10 19:45:00,0.23364
2025-08-10 20:00:00,0.23421
2025-08-10 20:15:00,0.23385
2025-08-10 20:30:00,0.23402
2025-08-10 20:45:00,0.2344
2025-08-10 21:00:00,0.23514
2025-08-10 21:15:00,0.23461
2025-08-10 21:30:00,0.23503
2025-08-10 21:45:00,0.2349
2025-08-10 22:00:00,0.23375
2025-08-10 22:15:00,0.23307
2025-08-10 22:30:00,0.2343
2025-08-10 22:45:00,0.23366
2025-08-10 23:00:00,0.23268
2025-08-10 23:15:00,0.23189
2025-08-10 23:30:00,0.23137
2025-08-10 23:45:00,0.23301
2025-08-11 00:00:00,0.2326
2025-08-11 00:15:00,0.23327
2025-08-11 00:30:00,0.23355
2025-08-11 00:45:00,0.23373
2025-08-11 01:00:00,0.23332
2025-08-11 01:15:00,0.23325
2025-08-11 01:30:00,0.2338
2025-08-11 01:45:00,0.23379
2025-08-11 02:00:00,0.23294
2025-08-11 02:15:00,0.23456
2025-08-11 02:30:00,0.23347
2025-08-11 02:45:00,0.233
2025-08-11 03:00:00,0.2341
2025-08-11 03:15:00,0.23529
2025-08-11 03:30:00,0.2361
2025-08-11 03:45:00,0.23604
2025-08-11 04:00:00,0.2385
2025-08-11 04:15:00,0.23884
2025-08-11 04:30:00,0.24072
2025-08-11 04:45:00,0.24045
2025-08-11 05:00:00,0.23931
2025-08-11 05:15:00,0.23848
2025-08-11 05:30:00,0.23822
2025-08-11 05:45:00,0.23926
2025-08-11 06:00:00,0.24068
2025-08-11 06:15:00,0.23996
2025-08-11 06:30:00,0.23982
2025-08-11 06:45:00,0.23917
2025-08-11 07:00:00,0.24033
2025-08-11 07:15:00,0.23912
2025-08-11 07:30:00,0.23841
2025-08-11 07:45:00,0.23826
2025-08-11 08:00:00,0.23791
2025-08-11 08:15:00,0.23811
2025-08-11 08:30:00,0.23808
2025-08-11 08:45:00,0.23874
2025-08-11 09:00:00,0.2377
2025-08-11 09:15:00,0.2358
2025-08-11 09:30:00,0.23515
2025-08-11 09:45:00,0.23336
2025-08-11 10:00:00,0.23405
2025-08-11 10:15:00,0.23516
2025-08-11 10:30:00,0.23579
2025-08-11 10:45:00,0.23601
2025-08-11 11:00:00,0.23559
2025-08-11 11:15:00,0.23505
2025-08-11 11:30:00,0.23464
2025-08-11 11:45:00,0.23421
2025-08-11 12:00:00,0.23348
2025-08-11 12:15:00,0.2341
2025-08-11 12:30:00,0.2331
2025-08-11 12:45:00,0.23253
2025-08-11 13:00:00,0.23128
2025-08-11 13:15:00,0.22848
2025-08-11 13:30:00,0.22953
2025-08-11 13:45:00,0.22826
2025-08-11 14:00:00,0.22856
2025-08-11 14:15:00,0.22869
2025-08-11 14:30:00,0.22705
2025-08-11 14:45:00,0.22779
2025-08-11 15:00:00,0.22583
2025-08-11 15:15:00,0.22598
2025-08-11 15:30:00,0.22927
2025-08-11 15:45:00,0.22933
2025-08-11 16:00:00,0.22882
2025-08-11 16:15:00,0.22896
2025-08-11 16:30:00,0.22921
2025-08-11 16:45:00,0.22848
2025-08-11 17:00:00,0.228
2025-08-11 17:15:00,0.22852
2025-08-11 17:30:00,0.23045
2025-08-11 17:45:00,0.23146
2025-08-11 18:00:00,0.23255
2025-08-11 18:15:00,0.23163
2025-08-11 18:30:00,0.22956
2025-08-11 18:45:00,0.23029
2025-08-11 19:00:00,0.23053
2025-08-11 19:15:00,0.2312
2025-08-11 19:30:00,0.23063
2025-08-11 19:45:00,0.23019
2025-08-11 20:00:00,0.22966
2025-08-11 20:15:00,0.2303
2025-08-11 20:30:00,0.23009
2025-08-11 20:45:00,0.23109
2025-08-11 21:00:00,0.22998
2025-08-11 21:15:00,0.22994
2025-08-11 21:30:00,0.2283
2025-08-11 21:45:00,0.22739
2025-08-11 22:00:00,0.22654
2025-08-11 22:15:00,0.22717
2025-08-11 22:30:00,0.22725
2025-08-11 22:45:00,0.22713
2025-08-11 23:00:00,0.22757
2025-08-11 23:15:00,0.22659
2025-08-11 23:30:00,0.22428
2025-08-11 23:45:00,0.22415
2025-08-12 00:00:00,0.22271
2025-08-12 00:15:00,0.22217
2025-08-12 00:30:00,0.2227
2025-08-12 00:45:00,0.22294
2025-08-12 01:00:00,0.22353
2025-08-12 01:15:00,0.22247
2025-08-12 01:30:00,0.22303
2025-08-12 01:45:00,0.22198
2025-08-12 02:00:00,0.22325
2025-08-12 02:15:00,0.22396
2025-08-12 02:30:00,0.22361
2025-08-12 02:45:00,0.22449
2025-08-12 03:00:00,0.22443
2025-08-12 03:15:00,0.22533
2025-08-12 03:30:00,0.22525
2025-08-12 03:45:00,0.22509
2025-08-12 04:00:00,0.22509
2025-08-12 04:15:00,0.22563
2025-08-12 04:30:00,0.22689
2025-08-12 04:45:00,0.22557
2025-08-12 05:00:00,0.22494
2025-08-12 05:15:00,0.22455
2025-08-12 05:30:00,0.22453
2025-08-12 05:45:00,0.22441
2025-08-12 06:00:00,0.22518
2025-08-12 06:15:00,0.22565
2025-08-12 06:30:00,0.22599
2025-08-12 06:45:00,0.22585
2025-08-12 07:00:00,0.22493
2025-08-12 07:15:00,0.2233
2025-08-12 07:30:00,0.22267
2025-08-12 07:45:00,0.22348
2025-08-12 08:00:00,0.22232
2025-08-12 08:15:00,0.22424
2025-08-12 08:30:00,0.22387
2025-08-12 08:45:00,0.22333
2025-08-12 09:00:00,0.22492
2025-08-12 09:15:00,0.2251
2025-08-12 09:30:00,0.22481
2025-08-12 09:45:00,0.22508
2025-08-12 10:00:00,0.22399
2025-08-12 10:15:00,0.22343
2025-08-12 10:30:00,0.22509
2025-08-12 10:45:00,0.22361
2025-08-12 11:00:00,0.2223
2025-08-12 11:15:00,0.22325
2025-08-12 11:30:00,0.2228
2025-08-12 11:45:00,0.22197
2025-08-12 12:00:00,0.22059
2025-08-12 12:15:00,0.2214
2025-08-12 12:30:00,0.22042
2025-08-12 12:45:00,0.22084
2025-08-12 13:00:00,0.21912
2025-08-12 13:15:00,0.22067
2025-08-12 13:30:00,0.22055
2025-08-12 13:45:00,0.22136
2025-08-12 14:00:00,0.22071
2025-08-12 14:15:00,0.22259
2025-08-12 14:30:00,0.22693
2025-08-12 14:45:00,0.22647
2025-08-12 15:00:00,0.22535
2025-08-12 15:15:00,0.22654
2025-08-12 15:30:00,0.22444
2025-08-12 15:45:00,0.22382
2025-08-12 16:00:00,0.22518
2025-08-12 16:15:00,0.22561
2025-08-12 16:30:00,0.22526
2025-08-12 16:45:00,0.22674
2025-08-12 17:00:00,0.22646
2025-08-12 17:15:00,0.2282
2025-08-12 17:30:00,0.22809
2025-08-12 17:45:00,0.22947
2025-08-12 18:00:00,0.22852
2025-08-12 18:15:00,0.22938
2025-08-12 18:30:00,0.22872
2025-08-12 18:45:00,0.23051
2025-08-12 19:00:00,0.23157
2025-08-12 19:15:00,0.23167
2025-08-12 19:30:00,0.2316
2025-08-12 19:45:00,0.23147
2025-08-12 20:00:00,0.23338
2025-08-12 20:15:00,0.23402
2025-08-12 20:30:00,0.23364
2025-08-12 20:45:00,0.23321
2025-08-12 21:00:00,0.23366
2025-08-12 21:15:00,0.23482
2025-08-12 21:30:00,0.23441
2025-08-12 21:45:00,0.23563
2025-08-12 22:00:00,0.23571
2025-08-12 22:15:00,0.23703
2025-08-12 22:30:00,0.23648
2025-08-12 22:45:00,0.23731
2025-08-12 23:00:00,0.23655
2025-08-12 23:15:00,0.23638
2025-08-12 23:30:00,0.23674
2025-08-12 23:45:00,0.23596
2025-08-13 00:00:00,0.23592
2025-08-13 00:15:00,0.23641
2025-08-13 00:30:00,0.23652
2025-08-13 00:45:00,0.23691
2025-08-13 01:00:00,0.23593
2025-08-13 01:15:00,0.23621
2025-08-13 01:30:00,0.23619
2025-08-13 01:45:00,0.23575
2025-08-13 02:00:00,0.23622
2025-08-13 02:15:00,0.23577
2025-08-13 02:30:00,0.23705
2025-08-13 02:45:00,0.23626
2025-08-13 03:00:00,0.23365
2025-08-13 03:15:00,0.23475
2025-08-13 03:30:00,0.2325
2025-08-13 03:45:00,0.23304
2025-08-13 04:00:00,0.23162
2025-08-13 04:15:00,0.23257
2025-08-13 04:30:00,0.23454
2025-08-13 04:45:00,0.23676
2025-08-13 05:00:00,0.23528
2025-08-13 05:15:00,0.23673
2025-08-13 05:30:00,0.23964
2025-08-13 05:45:00,0.23813
2025-08-13 06:00:00,0.23921
2025-08-13 06:15:00,0.23942
2025-08-13 06:30:00,0.23972
2025-08-13 06:45:00,0.24
2025-08-13 07:00:00,0.2391
2025-08-13 07:15:00,0.23851
2025-08-13 07:30:00,0.23675
2025-08-13 07:45:00,0.23563
2025-08-13 08:00:00,0.23646
2025-08-13 08:15:00,0.23518
2025-08-13 08:30:00,0.23513
2025-08-13 08:45:00,0.23581
2025-08-13 09:00:00,0.23701
2025-08-13 09:15:00,0.23936
2025-08-13 09:30:00,0.24026
2025-08-13 09:45:00,0.24488
2025-08-13 10:00:00,0.24955
2025-08-13 10:15:00,0.24937
2025-08-13 10:30:00,0.24929
2025-08-13 10:45:00,0.24958
2025-08-13 11:00:00,0.24908
2025-08-13 11:15:00,0.24733
2025-08-13 11:30:00,0.24816
2025-08-13 11:45:00,0.24958
2025-08-13 12:00:00,0.24851
2025-08-13 12:15:00,0.24772
2025-08-13 12:30:00,0.2475
2025-08-13 12:45:00,0.2468
2025-08-13 13:00:00,0.24763
2025-08-13 13:15:00,0.24584
